epoch,config_id,anchor_rel_l2,hard_mult
0,365,1.0549424886703491,1.0
0,366,0.983309268951416,1.0
0,367,1.0588831901550293,1.0
0,368,1.064521312713623,1.0
0,369,0.9061485528945923,1.0
0,370,1.0965356826782227,1.8
0,371,1.0742771625518799,1.8
0,372,1.0506329536437988,1.0
0,373,1.1062418222427368,1.8
0,374,0.8952772617340088,1.0
0,375,1.040889024734497,1.0
0,376,1.0444711446762085,1.0
0,377,0.9131433367729187,1.0
0,378,1.002021074295044,1.0
0,379,0.8926655650138855,1.0
0,380,1.0133976936340332,1.0
0,381,1.1031019687652588,1.8
0,382,1.0046337842941284,1.0
0,383,1.0665512084960938,1.8
0,384,1.060752511024475,1.0
0,385,0.8971521258354187,1.0
0,386,0.9042083024978638,1.0
0,387,1.0633130073547363,1.0
0,388,1.0057700872421265,1.0
0,389,1.101540446281433,1.8
0,390,0.9952074885368347,1.0
0,391,1.0450536012649536,1.0
0,392,0.9879401326179504,1.0
0,393,1.1126283407211304,1.8
0,394,1.0939487218856812,1.8
0,395,0.9063514471054077,1.0
0,396,0.9098488092422485,1.0
0,397,1.0947606563568115,1.8
0,398,1.0229610204696655,1.0
0,399,1.0958727598190308,1.8
0,400,1.035871982574463,1.0
0,401,0.9772283434867859,1.0
0,402,0.8932856917381287,1.0
0,403,0.9931561946868896,1.0
0,404,1.0205992460250854,1.0
0,405,1.0253324508666992,1.0
0,406,1.0990490913391113,1.8
0,407,0.906592071056366,1.0
0,408,1.0247926712036133,1.0
0,409,0.9133201241493225,1.0
0,410,0.9090998768806458,1.0
0,411,1.0465190410614014,1.0
0,412,0.9121686220169067,1.0
0,413,1.017552375793457,1.0
0,414,0.9016223549842834,1.0
0,415,1.0789681673049927,1.8
0,416,1.0958352088928223,1.8
0,417,1.0600395202636719,1.0
0,418,0.9055344462394714,1.0
0,419,0.9055384397506714,1.0
0,420,0.9970727562904358,1.0
0,421,1.1048260927200317,1.8
0,422,1.049017071723938,1.0
0,423,1.113915205001831,1.8
0,424,1.093188762664795,1.8
0,425,1.0794353485107422,1.8
0,426,1.004664421081543,1.0
0,427,0.8829641938209534,1.0
0,428,1.0407251119613647,1.0
0,429,1.0367964506149292,1.0
0,430,0.9025734663009644,1.0
0,431,1.070609211921692,1.8
0,432,1.0924831628799438,1.8
0,433,1.0681945085525513,1.8
0,434,1.0672088861465454,1.8
0,435,1.0753042697906494,1.8
0,436,1.0652183294296265,1.0
0,437,1.0123234987258911,1.0
0,438,0.9011203646659851,1.0
0,439,1.0991274118423462,1.8
0,440,0.9059115052223206,1.0
0,441,1.058154582977295,1.0
0,442,0.9144367575645447,1.0
0,443,0.892574667930603,1.0
0,444,1.0171297788619995,1.0
0,445,1.0811325311660767,1.8
0,446,1.0647276639938354,1.0
0,447,1.0690298080444336,1.8
0,448,0.9061089158058167,1.0
0,449,1.0392333269119263,1.0
0,450,1.085965633392334,1.8
0,451,1.0296425819396973,1.0
0,452,1.0858830213546753,1.8
0,453,1.051145076751709,1.0
0,454,1.0591434240341187,1.0
0,455,1.0913512706756592,1.8
0,456,1.1198149919509888,1.8
0,457,1.0946986675262451,1.8
0,458,0.899986207485199,1.0
0,459,1.0332186222076416,1.0
0,460,0.9911110401153564,1.0
0,461,1.0492303371429443,1.0
0,462,1.076762318611145,1.8
0,463,1.0834062099456787,1.8
0,464,1.092227578163147,1.8
0,465,1.0433552265167236,1.0
0,466,1.0425000190734863,1.0
0,467,1.0018348693847656,1.0
0,468,1.0820313692092896,1.8
0,469,1.0518198013305664,1.0
0,470,1.0076420307159424,1.0
0,471,1.0789604187011719,1.8
0,472,1.0865592956542969,1.8
0,473,1.0254517793655396,1.0
0,474,1.1006412506103516,1.8
0,475,1.0280776023864746,1.0
0,476,1.0326999425888062,1.0
0,477,1.003315806388855,1.0
0,478,1.0511398315429688,1.0
0,479,1.0706089735031128,1.8
0,480,1.0277884006500244,1.0
0,481,0.8885880708694458,1.0
0,482,0.9059487581253052,1.0
0,483,0.9117751717567444,1.0
0,484,1.0945459604263306,1.8
0,485,1.001999020576477,1.0
0,486,0.9001096487045288,1.0
0,487,0.9749789237976074,1.0
0,488,0.8986175656318665,1.0
0,489,1.0916526317596436,1.8
0,490,1.041034460067749,1.0
0,491,1.0707319974899292,1.8
0,492,1.0042246580123901,1.0
0,493,1.0080671310424805,1.0
0,494,0.9158211946487427,1.0
0,495,0.9042938947677612,1.0
0,496,0.997786819934845,1.0
0,497,1.089766502380371,1.8
0,498,1.0814170837402344,1.8
0,499,1.0626863241195679,1.0
0,500,1.0521771907806396,1.0
0,501,1.0594890117645264,1.0
0,502,0.9127084612846375,1.0
0,503,1.0766178369522095,1.8
0,504,0.8847929239273071,1.0
0,505,1.024748682975769,1.0
0,506,1.0572912693023682,1.0
0,507,1.0600394010543823,1.0
0,508,1.035147786140442,1.0
0,509,1.0414835214614868,1.0
0,510,1.0266684293746948,1.0
0,511,1.092867136001587,1.8
0,512,1.049696683883667,1.0
0,513,1.0443236827850342,1.0
0,514,0.8979437351226807,1.0
0,515,0.8955252170562744,1.0
0,516,1.004041314125061,1.0
0,517,0.8887499570846558,1.0
0,518,1.1076390743255615,1.8
0,519,0.9794788360595703,1.0
0,520,1.0693633556365967,1.8
0,521,1.024898648262024,1.0
0,522,0.901228666305542,1.0
0,523,1.0392212867736816,1.0
0,524,1.047171711921692,1.0
0,525,1.0275582075119019,1.0
0,526,1.0908724069595337,1.8
0,527,0.909359335899353,1.0
0,528,1.1105486154556274,1.8
0,529,1.0723072290420532,1.8
