sample_idx,ok,reason,nodes,vel_min,vel_max,vel_mean,p_min,p_max,p_std,u_abs_max,has_mu,mu_min,mu_max,nan_ratio,quality_flags
1129,True,,3595,9.014784219922554e-08,0.12298955948634598,0.08053985317163745,-0.08883319419581054,2.824936475954208,0.8310060365224934,0.12291978625882913,True,0.00540143179371458,0.05591565313435029,0.0,
113,True,,3839,7.458056498503714e-08,0.12374952010901365,0.07878086711495307,-1.2047066064513832,3.768385080570346,1.0684328940194676,0.11564660661711217,True,0.004928634173677071,0.05560878046014636,0.0,
1130,True,,2816,2.5678721836217115e-07,0.16539326282507152,0.10500993594647205,-0.777342503007313,7.181319357129895,2.2451738779661103,0.16287180323138684,True,0.004871025684709342,0.05580873962439293,0.0,
1131,True,,2348,3.3366205413112327e-07,0.2013810037592066,0.12678163238369766,-1.5861607467806547,11.071693458394174,3.1876523204615403,0.19872754276707308,True,0.004536187564241647,0.04936198742174493,0.0,
1132,True,,3565,1.9535896219219507e-07,0.13081525336430025,0.08366795266633303,-0.7094704856656565,4.088589330323475,1.3295284266219374,0.12259723113542904,True,0.005024187000245001,0.055570318742752624,0.0,
1134,True,,1947,1.6355214705072942e-07,0.2567129522975926,0.15737688777091136,-1.4530484485077937,17.541982431421346,4.591176364589641,0.255853220169989,True,0.004346815022107089,0.030565428215057897,0.0,
1135,True,,3214,6.931564178026737e-08,0.16928246412236747,0.09866382904768559,-4.236202944551307,6.752413441741684,2.6410046321377605,0.141901416420258,True,0.004516793143182412,0.054635411652304885,0.0,
1136,True,,2790,3.497985913964099e-07,0.1683712645830611,0.10735810820563396,-0.06848611958214441,6.0002076749485385,1.681590763135021,0.16836532916710123,True,0.004815819745070784,0.05530335260330252,0.0,
1137,True,,2655,1.502333198446951e-07,0.18183863079837365,0.11355816438378868,-1.0313941825211133,8.358369132329747,2.570592826961476,0.17111726331259697,True,0.004704169554540439,0.048054113349309896,0.0,
1138,True,,3747,1.1209421363749512e-07,0.12297464010053237,0.07771658284922307,-0.5644989810504003,4.33893919145235,1.2900375512712114,0.11813034054238694,True,0.005079517549122,0.05498910908247389,0.0,
1139,True,,4560,1.3189742211890323e-07,0.09560479736674976,0.06317520040420095,-0.3739178885732316,1.8981770794980324,0.496892015830141,0.0942799755923019,True,0.0058928538842192525,0.05590240008669934,0.0,
114,True,,2736,7.572308723665027e-08,0.1767332808078525,0.11060270342581777,-0.6844866858794144,6.112056455981126,2.3748256371684255,0.17666292210192064,True,0.004658262930331503,0.05403598155698261,0.0,
1140,True,,2810,7.423589903552288e-07,0.17999800153263706,0.11232239020766421,-2.555235677440446,8.01591150773425,2.67203536427857,0.16251788266138223,True,0.0045043321662687165,0.04784416875685868,0.0,
1143,True,,2719,9.144437409394554e-09,0.17239861481633983,0.10944271243138477,-0.4629243611066801,8.32140516334455,2.145997370342528,0.16883793857150592,True,0.0046975588567458055,0.05371166597587405,0.0,
1144,True,,1927,2.1112577389943676e-07,0.25571521791812457,0.15501551211101483,-1.0393404692126638,16.406215856572715,3.963806535658972,0.2515422668419522,True,0.0043982116057674735,0.04567687790894662,0.0,
1145,True,,2009,1.0529562958596748e-06,0.25098613169335143,0.15415372078338774,-4.280196225448687,17.547721694306098,5.9085426653393105,0.23584346800126432,True,0.004334829919792007,0.04613276256273717,0.0,
1146,True,,4073,2.3504140725336679e-07,0.11489701748707982,0.07446631555045337,-1.327023607398159,4.270387197021052,1.337789633947546,0.1062095476375572,True,0.00512734691376689,0.055801880766072454,0.0,
1147,True,,3161,8.7395381777913e-08,0.15176843591682337,0.095185111609758,-1.7207728860967757,6.058190548549214,1.9236863144036376,0.14155785888372674,True,0.004806052209261893,0.055278387156614484,0.0,
1149,True,,2302,3.5987365799449995e-08,0.21173685048841764,0.1320063939859321,-0.48908481068460413,12.194434308734905,3.310128125946585,0.20117548816675415,True,0.004502295423382965,0.05241458648566387,0.0,
115,True,,2128,9.595494845981412e-08,0.22270202951656348,0.13686206740898393,-0.45252434884126447,11.922205805257875,3.073629630922747,0.2216305331672963,True,0.004569193264984154,0.044971482836707315,0.0,
1150,True,,2792,1.519890344384263e-07,0.20500663303830263,0.11460391868209076,-5.617128291748872,7.83714169360532,3.813644414788363,0.20439220721812765,True,0.004316354443624296,0.05552315000208802,0.0,
1151,True,,2585,3.2863436837005225e-07,0.18844478860995775,0.11680932028655562,-2.8038177844074674,9.477447376014617,3.0075357710051005,0.17665180141534378,True,0.004571648228775732,0.05144934855405644,0.0,
1152,True,,3798,3.0063118299630315e-08,0.1239879476655102,0.07972589373794282,-0.8258496093384852,4.023532102894511,1.181957332241,0.11876345041422223,True,0.005131733511009362,0.05592132228708214,0.0,
1153,True,,3762,2.4986882946643733e-08,0.13431759964770892,0.08260089139925615,-2.1369118089506136,3.077934696577508,1.1574134049956608,0.13378102901872382,True,0.004702132810386168,0.055676950866962435,0.0,
1154,True,,2684,7.13638987993792e-08,0.26829249298498725,0.1182812838194647,-11.577900175520982,23.08887029955719,10.29940359676929,0.23337966867412252,True,0.00409404871577936,0.05097201781288035,0.0,
1158,True,,2981,7.458927340858466e-08,0.19330909504340432,0.10522889448520253,-5.702364113017224,10.174247140741302,3.812369014665082,0.1519463273757348,True,0.004359490942171506,0.05074711425500322,0.0,
116,True,,3642,1.5884465040335846e-08,0.12502172207056486,0.07685475752808692,-0.619690961643519,4.390777635798073,1.3257026454709038,0.12045865510672168,True,0.005183395619400425,0.05587373215278101,0.0,
